N_agents,x_ini,a_i,a_1,mu,sigma,time_steps,N_simulations,gamma_1_rel,error
3,1.0,0.5,0.6,1.0,0.1,10000,500.0,0.327758323150051,0.0010925844506295558
3,1.0,0.5,0.62,1.0,0.1,10000,500.0,0.3401214723950059,0.0011111102729465959
3,1.0,0.5,0.64,1.0,0.1,10000,500.0,0.3379986935023776,0.0011025574886762263
3,1.0,0.5,0.66,1.0,0.1,10000,500.0,0.3355126693321505,0.0010980298681078705
3,1.0,0.5,0.68,1.0,0.1,10000,500.0,0.3244553339206419,0.0010978455094119868
3,1.0,0.5,0.7000000000000001,1.0,0.1,10000,500.0,0.3296559882976735,0.0011138122489364217
3,1.0,0.5,0.72,1.0,0.1,10000,500.0,0.3363221820462198,0.0011124956880817177
3,1.0,0.5,0.74,1.0,0.1,10000,500.0,0.3267684885741252,0.0010952864195427061
3,1.0,0.5,0.76,1.0,0.1,10000,500.0,0.3315372810520133,0.0011141085649707893
3,1.0,0.5,0.78,1.0,0.1,10000,600.0,0.3310545702696836,0.001291254139194875
3,1.0,0.5,0.8,1.0,0.1,10000,500.0,0.3328109259401708,0.0011052608923710669
3,1.0,0.5,0.8200000000000001,1.0,0.1,10000,500.0,0.3284145800755414,0.0010982684914865887
3,1.0,0.5,0.84,1.0,0.1,10000,500.0,0.3270374882219719,0.00111580979315683
3,1.0,0.5,0.86,1.0,0.1,10000,500.0,0.3242233967691046,0.0011146969131456193
3,1.0,0.5,0.88,1.0,0.1,10000,500.0,0.3264989140503281,0.0011289974486062256
3,1.0,0.5,0.9,1.0,0.1,10000,500.0,0.3350655334825134,0.0011225471512597784
3,1.0,0.5,0.92,1.0,0.1,10000,500.0,0.326471385406501,0.0011139984286994912
3,1.0,0.5,0.94,1.0,0.1,10000,500.0,0.3297163006523463,0.0011220559126790116
3,1.0,0.5,0.96,1.0,0.1,10000,500.0,0.3279136273075984,0.001118660887327884
3,1.0,0.5,0.98,1.0,0.1,10000,500.0,0.332114081748051,0.0011208952956848056
3,1.0,0.5,1.0,1.0,0.1,10000,500.0,0.325383333097795,0.0011233626327533585
3,1.0,0.5,1.02,1.0,0.1,10000,500.0,0.315206313521479,0.001111553172016663
3,1.0,0.5,1.04,1.0,0.1,10000,500.0,0.318606739010908,0.0011204402002115087
3,1.0,0.5,1.06,1.0,0.1,10000,600.0,0.30465753741419244,0.0013262329114120375
3,1.0,0.5,1.08,1.0,0.1,10000,500.0,0.3174654188514209,0.0011114170308819166
3,1.0,0.5,1.1,1.0,0.1,10000,500.0,0.3159918695044841,0.0011317298200940662
3,1.0,0.5,1.12,1.0,0.1,10000,500.0,0.3175258283789515,0.0011047822774774643
3,1.0,0.5,1.14,1.0,0.1,10000,500.0,0.3146052748546035,0.0011336122569850947
3,1.0,0.5,1.16,1.0,0.1,10000,500.0,0.3140627268799563,0.0011297647279160364
3,1.0,0.5,1.18,1.0,0.1,10000,500.0,0.3087229759502172,0.0011418885384741348
3,1.0,0.5,1.2,1.0,0.1,10000,500.0,0.3077593375452243,0.001126083801328803
3,1.0,0.5,1.22,1.0,0.1,10000,500.0,0.3103055509055003,0.0011298729486297963
3,1.0,0.5,1.24,1.0,0.1,10000,500.0,0.3175918357553043,0.0011414742480602342
3,1.0,0.5,1.26,1.0,0.1,10000,500.0,0.3163581694685041,0.0011321387809049546
3,1.0,0.5,1.28,1.0,0.1,10000,500.0,0.3129392535865463,0.0011308699757476932
3,1.0,0.5,1.3,1.0,0.1,10000,500.0,0.3125805216647729,0.001146297867453278
3,1.0,0.5,1.32,1.0,0.1,10000,500.0,0.3098353267571731,0.0011378251880573708
3,1.0,0.5,1.34,1.0,0.1,10000,600.0,0.3050504562643253,0.001343066870988406
3,1.0,0.5,1.36,1.0,0.1,10000,500.0,0.3105823293556904,0.0011383947213653733
3,1.0,0.5,1.38,1.0,0.1,10000,500.0,0.3055086400246622,0.0011464602251532964
3,1.0,0.5,1.4,1.0,0.1,10000,500.0,0.3063217768741169,0.0011326812691082658
3,1.0,0.5,1.42,1.0,0.1,10000,500.0,0.3063502043811237,0.0011384186261760385
3,1.0,0.5,1.44,1.0,0.1,10000,500.0,0.2986163549047962,0.0011428787949961533
3,1.0,0.5,1.46,1.0,0.1,10000,500.0,0.2948333155179261,0.0011305777782273
3,1.0,0.5,1.48,1.0,0.1,10000,500.0,0.301508184599207,0.0011402770042693681
4,1.0,0.5,0.02,1.0,0.1,10000,500.0,0.1189736969755261,0.0006882063220274757
4,1.0,0.5,0.04,1.0,0.1,10000,500.0,0.1900949124361595,0.0007984368822302604
4,1.0,0.5,0.06,1.0,0.1,10000,500.0,0.2355459443297579,0.0008480298835219297
4,1.0,0.5,0.08,1.0,0.1,10000,500.0,0.2727539404374867,0.0008989507214598397
4,1.0,0.5,0.1,1.0,0.1,10000,500.0,0.2997443376748004,0.0009280055721890564
4,1.0,0.5,0.12,1.0,0.1,10000,500.0,0.3126293065215288,0.0009471238291467618
4,1.0,0.5,0.14,1.0,0.1,10000,600.0,0.3341106899736855,0.0011421950966429334
4,1.0,0.5,0.16,1.0,0.1,10000,500.0,0.3478321327248396,0.0009841467643874346
4,1.0,0.5,0.18,1.0,0.1,10000,500.0,0.3537723802656416,0.0010031495511520939
4,1.0,0.5,0.2,1.0,0.1,10000,500.0,0.3564158554845883,0.0010086087383863174
4,1.0,0.5,0.22,1.0,0.1,10000,500.0,0.3643282598430786,0.0010240299086376726
4,1.0,0.5,0.24,1.0,0.1,10000,500.0,0.3657502885759058,0.0010457442507171809
4,1.0,0.5,0.26,1.0,0.1,10000,500.0,0.3680286442837696,0.0010332011974011743
4,1.0,0.5,0.28,1.0,0.1,10000,500.0,0.3739010466925391,0.0010258042666766627
4,1.0,0.5,0.3,1.0,0.1,10000,500.0,0.3790969075671831,0.0010509654112147982
4,1.0,0.5,0.32,1.0,0.1,10000,500.0,0.3806436664539741,0.0010568131885935123
4,1.0,0.5,0.34,1.0,0.1,10000,500.0,0.3763067489148323,0.001056810569295187
4,1.0,0.5,0.36,1.0,0.1,10000,500.0,0.3797022353874975,0.0010575961507878948
4,1.0,0.5,0.38,1.0,0.1,10000,500.0,0.3879057855711744,0.0010646864563433134
4,1.0,0.5,0.4,1.0,0.1,10000,500.0,0.3831559850019338,0.0010753294839908052
4,1.0,0.5,0.42,1.0,0.1,10000,600.0,0.3819580538364508,0.001278266128287017
4,1.0,0.5,0.44,1.0,0.1,10000,500.0,0.3788449193167635,0.0010678982282444783
4,1.0,0.5,0.46,1.0,0.1,10000,500.0,0.3850281682231794,0.0011034793829769402
4,1.0,0.5,0.48,1.0,0.1,10000,500.0,0.3810533051440505,0.0010825564336705252
4,1.0,0.5,0.5,1.0,0.1,10000,500.0,0.3778838299268818,0.0010767640649319173
4,1.0,0.5,0.52,1.0,0.1,10000,500.0,0.3739429650344538,0.0010766122803108605
4,1.0,0.5,0.54,1.0,0.1,10000,500.0,0.385658942185166,0.0010995778862802096
4,1.0,0.5,0.56,1.0,0.1,10000,500.0,0.3813252694526479,0.0010798162793420017
4,1.0,0.5,0.58,1.0,0.1,10000,500.0,0.376939704906421,0.0010978042886703502
4,1.0,0.5,0.6,1.0,0.1,10000,500.0,0.3780845612013671,0.0011028757328740233
4,1.0,0.5,0.62,1.0,0.1,10000,500.0,0.3774757591431381,0.0010915741593869822
4,1.0,0.5,0.64,1.0,0.1,10000,500.0,0.376624612047035,0.0010950889046963575
4,1.0,0.5,0.66,1.0,0.1,10000,500.0,0.3853307482735169,0.0010970253481332223
4,1.0,0.5,0.68,1.0,0.1,10000,500.0,0.3807388851844616,0.001105508969757176
4,1.0,0.5,0.7000000000000001,1.0,0.1,10000,600.0,0.3712441812389226,0.0013060952991201247
4,1.0,0.5,0.72,1.0,0.1,10000,500.0,0.372544409757414,0.0011095933976240278
4,1.0,0.5,0.74,1.0,0.1,10000,500.0,0.3808372618880992,0.0010940785871267273
4,1.0,0.5,0.76,1.0,0.1,10000,500.0,0.3733242814559353,0.0011057080689903455
4,1.0,0.5,0.78,1.0,0.1,10000,500.0,0.3634664802088085,0.0011167432766650638
4,1.0,0.5,0.8,1.0,0.1,10000,500.0,0.3724811302830686,0.0011035243392245521
4,1.0,0.5,0.8200000000000001,1.0,0.1,10000,500.0,0.3679801299537428,0.0011158165502791854
4,1.0,0.5,0.84,1.0,0.1,10000,500.0,0.3739073652047952,0.0011150621691958596
4,1.0,0.5,0.86,1.0,0.1,10000,500.0,0.3713878217875471,0.0011135232527042095
4,1.0,0.5,0.88,1.0,0.1,10000,500.0,0.368362112571114,0.0011039702690618153
4,1.0,0.5,0.9,1.0,0.1,10000,500.0,0.3789637922784336,0.0011037031718385566
4,1.0,0.5,0.92,1.0,0.1,10000,500.0,0.3771397847396515,0.0011142358423629165
4,1.0,0.5,0.94,1.0,0.1,10000,500.0,0.3718343358323524,0.001114135873098883
4,1.0,0.5,0.96,1.0,0.1,10000,500.0,0.3764322904106984,0.0011252839145751722
4,1.0,0.5,0.98,1.0,0.1,10000,500.0,0.3708481488668976,0.0011296614781520036
4,1.0,0.5,1.0,1.0,0.1,10000,500.0,0.3663255362386596,0.001128536344917147
4,1.0,0.5,1.02,1.0,0.1,10000,500.0,0.3680833040947295,0.001129204776454792
4,1.0,0.5,1.04,1.0,0.1,10000,500.0,0.3749253653472215,0.0011157453157100692
4,1.0,0.5,1.06,1.0,0.1,10000,500.0,0.3728753875454338,0.0011246458692816862
4,1.0,0.5,1.08,1.0,0.1,10000,500.0,0.3631219582023869,0.0011392037691500692
4,1.0,0.5,1.1,1.0,0.1,10000,500.0,0.3614901226334021,0.0011336634973362382
4,1.0,0.5,1.14,1.0,0.1,10000,500.0,0.3637203500917763,0.0011357876759480474
4,1.0,0.5,1.16,1.0,0.1,10000,500.0,0.3582284379997818,0.0011283771567083688
4,1.0,0.5,1.18,1.0,0.1,10000,500.0,0.3603263586709542,0.00113306600179722
4,1.0,0.5,1.2,1.0,0.1,10000,500.0,0.3716346392943494,0.001125988053273179
4,1.0,0.5,1.22,1.0,0.1,10000,500.0,0.3690626237074383,0.0011268544752645077
4,1.0,0.5,1.24,1.0,0.1,10000,500.0,0.3757256497262157,0.001145847925581068
4,1.0,0.5,1.26,1.0,0.1,10000,500.0,0.3587608589390386,0.0011364365529189723
4,1.0,0.5,1.28,1.0,0.1,10000,500.0,0.3680002016080593,0.0011310730062406872
4,1.0,0.5,1.3,1.0,0.1,10000,500.0,0.3552074189787642,0.0011388124874732563
4,1.0,0.5,1.32,1.0,0.1,10000,500.0,0.3574829766714396,0.001124531491613992
4,1.0,0.5,1.34,1.0,0.1,10000,500.0,0.3636584040729618,0.00113949381737172
4,1.0,0.5,1.38,1.0,0.1,10000,500.0,0.3544592956046613,0.0011383243449659003
4,1.0,0.5,1.4,1.0,0.1,10000,500.0,0.3654844386144454,0.0011330913418074872
4,1.0,0.5,1.42,1.0,0.1,10000,500.0,0.3678166071160553,0.0011512262026991689
4,1.0,0.5,1.44,1.0,0.1,10000,500.0,0.3642210519527579,0.0011360558890198126
4,1.0,0.5,1.46,1.0,0.1,10000,500.0,0.3540287099023462,0.0011372199344077871
4,1.0,0.5,1.48,1.0,0.1,10000,500.0,0.3644554229800949,0.0011363748464806086
6,1.0,0.5,0.02,1.0,0.1,10000,500.0,0.1779570208512432,0.0007573300674655015
6,1.0,0.5,0.04,1.0,0.1,10000,500.0,0.2622262759825635,0.0008659530891950331
6,1.0,0.5,0.06,1.0,0.1,10000,500.0,0.3140193848488897,0.0009174040220989987
6,1.0,0.5,0.08,1.0,0.1,10000,500.0,0.347881101015701,0.0009459095091473345
6,1.0,0.5,0.14,1.0,0.1,10000,500.0,0.3940722854093889,0.0010152089099240166
6,1.0,0.5,0.16,1.0,0.1,10000,500.0,0.4045463661867384,0.0010342626888522513
6,1.0,0.5,0.18,1.0,0.1,10000,500.0,0.4002597465513386,0.0010270613525112022
6,1.0,0.5,0.2,1.0,0.1,10000,500.0,0.4137224213679409,0.0010473411722869623
6,1.0,0.5,0.22,1.0,0.1,10000,500.0,0.4217752170718945,0.00104568278277015
6,1.0,0.5,0.24,1.0,0.1,10000,500.0,0.4238613976758328,0.0010506292121460553
6,1.0,0.5,0.26,1.0,0.1,10000,500.0,0.4248249523796203,0.0010704758267294603
6,1.0,0.5,0.28,1.0,0.1,10000,500.0,0.4211376161627579,0.0010682329311708328
6,1.0,0.5,0.3,1.0,0.1,10000,500.0,0.4236444523850795,0.0010668568866557414
6,1.0,0.5,0.32,1.0,0.1,10000,500.0,0.4184356249322925,0.0010776773726242314
6,1.0,0.5,0.38,1.0,0.1,10000,500.0,0.4279155028769174,0.0010825415725430625
6,1.0,0.5,0.4,1.0,0.1,10000,500.0,0.431130676527555,0.001092669528882685
6,1.0,0.5,0.42,1.0,0.1,10000,500.0,0.4230634395068624,0.0010902727506110254
6,1.0,0.5,0.44,1.0,0.1,10000,500.0,0.4241817541327917,0.0010964354355017403
6,1.0,0.5,0.46,1.0,0.1,10000,500.0,0.4223868842822399,0.00109310717018275
6,1.0,0.5,0.48,1.0,0.1,10000,500.0,0.4234581975899112,0.0011029674849541951
6,1.0,0.5,0.5,1.0,0.1,10000,500.0,0.4267358023554212,0.0011071830479202774
6,1.0,0.5,0.52,1.0,0.1,10000,500.0,0.42491717070688034,0.0011132350452188829
6,1.0,0.5,0.54,1.0,0.1,10000,500.0,0.423525219943109,0.001107666490627614
6,1.0,0.5,0.56,1.0,0.1,10000,500.0,0.4236703954486417,0.0011048288803017588
6,1.0,0.5,0.62,1.0,0.1,10000,500.0,0.433493353237847,0.0011115377750240561
6,1.0,0.5,0.64,1.0,0.1,10000,500.0,0.4229421625144356,0.0011147459190758693
6,1.0,0.5,0.66,1.0,0.1,10000,500.0,0.417634634097868,0.0011031851684325184
6,1.0,0.5,0.68,1.0,0.1,10000,500.0,0.4236347802235962,0.0011244084071411829
6,1.0,0.5,0.7000000000000001,1.0,0.1,10000,500.0,0.4100284689358605,0.0011195507136476637
6,1.0,0.5,0.72,1.0,0.1,10000,500.0,0.4142870493011608,0.0011416420768393895
6,1.0,0.5,0.74,1.0,0.1,10000,500.0,0.4177758851025907,0.0011237288182967364
6,1.0,0.5,0.76,1.0,0.1,10000,500.0,0.4218541837222165,0.0011090052051961135
6,1.0,0.5,0.78,1.0,0.1,10000,500.0,0.4182366818858688,0.0011190844125772913
6,1.0,0.5,0.8,1.0,0.1,10000,500.0,0.4260926268130468,0.001114428691221468
6,1.0,0.5,0.86,1.0,0.1,10000,500.0,0.4125974577847048,0.0011281615561697892
6,1.0,0.5,0.88,1.0,0.1,10000,500.0,0.4190507917785969,0.0011209940052520964
6,1.0,0.5,0.9,1.0,0.1,10000,500.0,0.4129749036728919,0.0011220877645265466
6,1.0,0.5,0.92,1.0,0.1,10000,500.0,0.4152264625960438,0.0011112179619484157
6,1.0,0.5,0.94,1.0,0.1,10000,500.0,0.4208560827718785,0.0011380291228100217
6,1.0,0.5,0.96,1.0,0.1,10000,500.0,0.4118003930228485,0.0011244943872142283
6,1.0,0.5,0.98,1.0,0.1,10000,500.0,0.4078970823776652,0.0011147084713001886
6,1.0,0.5,1.0,1.0,0.1,10000,500.0,0.4049566340209402,0.0011153888077881635
6,1.0,0.5,1.02,1.0,0.1,10000,500.0,0.411637726597355,0.0011215786056998362
6,1.0,0.5,1.04,1.0,0.1,10000,500.0,0.4102926008172762,0.0011250074696137523
6,1.0,0.5,1.1,1.0,0.1,10000,500.0,0.4123744000181026,0.001135139168286271
6,1.0,0.5,1.12,1.0,0.1,10000,500.0,0.4177727298547065,0.0011403540194797532
6,1.0,0.5,1.14,1.0,0.1,10000,500.0,0.4104493081979847,0.0011184433572741762
6,1.0,0.5,1.16,1.0,0.1,10000,500.0,0.4102675672616246,0.0011455142370645772
6,1.0,0.5,1.18,1.0,0.1,10000,500.0,0.4149070794574492,0.0011206790869426578
6,1.0,0.5,1.2,1.0,0.1,10000,500.0,0.416630529331058,0.0011281377172929579
6,1.0,0.5,1.22,1.0,0.1,10000,500.0,0.407328254256778,0.001118826607003974
6,1.0,0.5,1.24,1.0,0.1,10000,500.0,0.4033967462971604,0.0011301507322322984
6,1.0,0.5,1.26,1.0,0.1,10000,500.0,0.4098537313172935,0.0011357771663223599
6,1.0,0.5,1.28,1.0,0.1,10000,500.0,0.4075497703969953,0.001128979526301339
